mu,lambda,line_id,stability_flux,stability_noflux,delta_stability
1.75,0.44,32,8.39855464007511,8.380059309757312,0.01849533031779771
1.75,0.44,33,13.762946978011083,13.769743355717582,-0.0067963777064985464
1.75,0.44,34,5.402551914471826,5.401905194801216,0.0006467196706099188
1.75,0.44,35,9.872832703110259,9.852039944670828,0.020792758439430514
1.75,0.44,36,9.16702014516131,9.164855520712653,0.002164624448656838
1.75,0.44,37,5.402551914471826,5.401905194801216,0.0006467196706099188
1.75,0.44,38,7.0133099521526905,7.012287066653595,0.0010228854990952385
1.75,0.44,39,10.956990450212412,10.975190867234486,-0.018200417022073978
1.75,0.45,0,5.330475877966419,5.330133382187437,0.0003424957789821548
1.75,0.45,1,5.157246280578225,5.147365832708585,0.00988044786963993
1.75,0.45,2,4.58332740168586,4.585853526350294,-0.0025261246644339153
1.75,0.45,3,10.346426928056676,10.361683173844549,-0.015256245787872658
1.75,0.45,4,6.172381137688542,6.176609878069797,-0.004228740381255314
1.75,0.45,5,6.214931294634825,6.210678303142872,0.0042529914919526846
1.75,0.45,6,9.08503778067193,9.083810675003685,0.0012271056682457981
1.75,0.45,7,6.016703975141218,6.003235814398494,0.0134681607427245
1.75,0.45,8,13.23318529788975,13.259509375679222,-0.026324077789471545
1.75,0.45,9,7.868664527034728,7.87473289039606,-0.006068363361332096
1.75,0.45,10,5.330475877967983,5.3301333821890005,0.0003424957789821548
1.75,0.45,11,6.214931294634825,6.210678303142872,0.0042529914919526846
1.75,0.45,12,5.775538718908747,5.763061282415921,0.012477436492825511
1.75,0.45,13,5.909503550652989,5.908790869581891,0.0007126810710982312
1.75,0.45,14,5.879453034645729,5.866565885290668,0.012887149355060856
1.75,0.45,15,9.334558938633734,9.344847820929227,-0.01028888229549274
1.75,0.45,16,9.662537137940857,9.661801283268957,0.0007358546719000714
1.75,0.45,17,2.424368588658133,2.4231600769325,0.0012085117256330768
1.75,0.45,18,6.959410692734867,6.971536128216035,-0.012125435481167735
1.75,0.45,19,10.737852751722793,10.720744795213587,0.01710795650920538
1.75,0.45,20,3.018816322328053,3.0189501718946046,-0.00013384956655171365
1.75,0.45,21,9.156382603972544,9.14485612504285,0.01152647892969405
1.75,0.45,22,5.0902530534538215,5.091553987567929,-0.001300934114107477
1.75,0.45,23,7.240151991327764,7.239400946247971,0.0007510450797925117
1.75,0.45,24,7.569601486446674,7.5579861928146705,0.011615293632003088
1.75,0.45,25,6.214931294634825,6.210678303142872,0.0042529914919526846
1.75,0.45,26,7.999823823081097,7.985746033989901,0.014077789091195392
1.75,0.45,27,4.23082831332342,4.231428338213511,-0.0006000248900903671
1.75,0.45,28,2.589828708191175,2.590561011958068,-0.0007323037668931498
1.75,0.45,29,9.632324992233075,9.63155086947915,0.0007741227539241891
1.75,0.45,30,6.214931294634825,6.210678303142872,0.0042529914919526846
1.75,0.45,31,2.4690769354433537,2.4698164246821346,-0.000739489238780866
1.75,0.45,32,8.428870495544173,8.417484043452298,0.011386452091874943
1.75,0.45,33,14.007309053047825,14.010712857509917,-0.003403804462092097
1.75,0.45,34,5.330475877967983,5.3301333821890005,0.0003424957789821548
1.75,0.45,35,9.307043613829645,9.28658289695175,0.020460716877895635
1.75,0.45,36,9.08503778067193,9.083810675003685,0.0012271056682457981
1.75,0.45,37,5.330475877967983,5.3301333821890005,0.0003424957789821548
1.75,0.45,38,6.988224037604283,6.98721888573357,0.001005151870712595
1.75,0.45,39,11.300181901481787,11.319444022237482,-0.019262120755694667
1.75,0.46,0,5.237505877267955,5.237437100214396,6.877705355901043e-05
1.75,0.46,1,5.125465577988553,5.115737473168519,0.009728104820034389
1.75,0.46,2,4.466739033851442,4.4695476643192125,-0.0028086304677703566
1.75,0.46,3,10.195815068361426,10.211107323689287,-0.015292255327860715
1.75,0.46,4,6.185633145448121,6.189866967881475,-0.0042338224333535734
1.75,0.46,5,6.269273214404343,6.265305438780268,0.003967775624075465
1.75,0.46,6,8.989426999213109,8.989108530373029,0.0003184688400796887
1.75,0.46,7,5.96579744941123,5.9525743693422735,0.013223080068956783
1.75,0.46,8,13.768921775212942,13.797499035410686,-0.028577260197744536
1.75,0.46,9,7.677871800381474,7.685007766682113,-0.007135966300639396
1.75,0.46,10,5.237505877269438,5.23743710021588,6.877705355812225e-05
1.75,0.46,11,6.269273214404343,6.265305438780268,0.003967775624075465
1.75,0.46,12,5.71348984352425,5.701305309217244,0.01218453430700528
1.75,0.46,13,5.826218942022549,5.825554746804935,0.000664195217614072
1.75,0.46,14,5.820568179065202,5.80796281301521,0.012605366049992739
1.75,0.46,15,8.968971521779542,8.983661087649635,-0.014689565870092736
1.75,0.46,16,9.53844773826605,9.538772715423498,-0.00032497715744739253
1.75,0.46,17,2.3828469431649664,2.3816641041545417,0.0011828390104247077
1.75,0.46,18,6.548357838051452,6.55938586939611,-0.01102803134465713
1.75,0.46,19,11.335866586553507,11.313870710758026,0.021995875795481012
1.75,0.46,20,3.007332145120779,3.0074443454593136,-0.00011220033853476252
1.75,0.46,21,9.169870577691126,9.1593235874085,0.010546990282627178
1.75,0.46,22,4.9826121427303445,4.984887108957585,-0.002274966227240327
1.75,0.46,23,7.195981917625659,7.195261774592654,0.0007201430330043834
1.75,0.46,24,7.059509581676419,7.0488183825675765,0.010691199108842753
1.75,0.46,25,6.269273214404343,6.265305438780268,0.003967775624075465
1.75,0.46,26,7.527195685889125,7.513174708391138,0.01402097749798692
1.75,0.46,27,4.199874614293119,4.200902041814606,-0.001027427521487212
1.75,0.46,28,2.555863497479732,2.5565682656955593,-0.0007047682158272117
1.75,0.46,29,9.508530350949092,9.508807102320269,-0.0002767513711763314
1.75,0.46,30,6.269273214404343,6.265305438780268,0.003967775624075465
1.75,0.46,31,2.434912191493329,2.4356336662370457,-0.0007214747437167546
1.75,0.46,32,8.209100088834424,8.204960265169092,0.004139823665331832
1.75,0.46,33,14.0035861701535,14.003690750723333,-0.00010458056983253528
1.75,0.46,34,5.237505877269438,5.23743710021588,6.877705355812225e-05
1.75,0.46,35,8.718066448702537,8.698735727765696,0.01933072093684096
1.75,0.46,36,8.989426999213109,8.989108530373029,0.0003184688400796887
1.75,0.46,37,5.237505877269438,5.23743710021588,6.877705355812225e-05
1.75,0.46,38,6.968124658397002,6.967143486548762,0.0009811718482399812
1.75,0.46,39,11.50141618517474,11.521328677892878,-0.019912492718137997
1.75,0.47,0,5.1262131862273845,5.12637822604866,-0.00016503982127513694
1.75,0.47,1,5.1026156683693324,5.093028697577895,0.00958697079143711
1.75,0.47,2,4.341035287803548,4.344053268196186,-0.003017980392638009
1.75,0.47,3,9.977406488616351,9.99255388896679,-0.01514740035043971
1.75,0.47,4,6.153991958219219,6.15813741753667,-0.004145459317451028
1.75,0.47,5,6.3083330144736065,6.304691641691231,0.0036413727823756403
1.75,0.47,6,8.879801986314831,8.88034603015719,-0.0005440438423587324
1.75,0.47,7,5.925109666572826,5.912119333798478,0.012990332774347912
1.75,0.47,8,14.079791495500729,14.109853960276737,-0.030062464776008824
1.75,0.47,9,7.462353804727538,7.470274893089648,-0.00792108836211014
1.75,0.47,10,5.1262131862287745,5.12637822605005,-0.00016503982127513694
1.75,0.47,11,6.3083330144736065,6.304691641691231,0.0036413727823756403
1.75,0.47,12,5.706444183901459,5.694333836895629,0.012110347005830135
1.75,0.47,13,5.827187605470651,5.826555434996244,0.000632170474406557
1.75,0.47,14,5.7981058549617615,5.785645521560314,0.012460333401447699
1.75,0.47,15,8.50021220914614,8.517245552653872,-0.017033343507732113
1.75,0.47,16,9.397601787931388,9.398913857411614,-0.001312069480226441
1.75,0.47,17,2.346709962494523,2.345551884200924,0.0011580782935989298
1.75,0.47,18,6.173173560921441,6.183155372285665,-0.009981811364223603
1.75,0.47,19,11.897140011350091,11.86992785260125,0.02721215874884031
1.75,0.47,20,2.988287116921463,2.9883765060010616,-8.93890795987673e-05
1.75,0.47,21,9.13772413030246,9.128283690269853,0.009440440032607356
1.75,0.47,22,4.930558311493303,4.924054137449467,0.006504174043835853
1.75,0.47,23,7.147127790871933,7.146444534795229,0.0006832560767033868
1.75,0.47,24,6.596718339673651,6.586970773235369,0.009747566438282007
1.75,0.47,25,6.3083330144736065,6.304691641691231,0.0036413727823756403
1.75,0.47,26,7.094275270480289,7.08114431612809,0.013130954352199353
1.75,0.47,27,4.148962366023492,4.150382089306863,-0.0014197232833703666
1.75,0.47,28,2.519949655044191,2.520626111450541,-0.0006764564063499456
1.75,0.47,29,9.36824980526898,9.369504765694279,-0.0012549604252978241
1.75,0.47,30,6.3083330144736065,6.304691641691231,0.0036413727823756403
1.75,0.47,31,2.399140760556934,2.399843522113946,-0.0007027615570120993
1.75,0.47,32,7.802858577229858,7.804428859965214,-0.0015702827353560878
1.75,0.47,33,13.770610125057956,13.768018439524795,0.0025916855331615807
1.75,0.47,34,5.1262131862287745,5.12637822605005,-0.00016503982127513694
1.75,0.47,35,8.148440568764292,8.13061066920688,0.017829899557412432
1.75,0.47,36,8.879801986314831,8.88034603015719,-0.0005440438423587324
1.75,0.47,37,5.1262131862287745,5.12637822605005,-0.00016503982127513694
1.75,0.47,38,6.953166011877067,6.952211614414062,0.0009543974630048524
1.75,0.47,39,11.541580312616029,11.561661463967836,-0.02008115135180688
1.75,0.48,0,5.157084855167574,5.154290893913988,0.002793961253586552
1.75,0.48,1,5.087842492334033,5.078390433251049,0.009452059082984299
1.75,0.48,2,4.300860831201384,4.300025049676434,0.0008357815249500078
1.75,0.48,3,9.70279771359272,9.717633903222028,-0.01483618962930855
1.75,0.48,4,6.08023945369091,6.084217384865534,-0.003977931174623528
1.75,0.48,5,6.329026652132421,6.325746808115443,0.0032798440169781173
1.75,0.48,6,8.756324692473498,8.757669204976537,-0.0013445125030386862
1.75,0.48,7,5.8935296257167495,5.880766401491574,0.01276322422517584
1.75,0.48,8,14.12316001526175,14.153685343668185,-0.030525328406435293
1.75,0.48,9,7.22824449953437,7.236672359004073,-0.008427859469702703
1.75,0.48,10,4.99989305756139,5.000246659743957,-0.00035360218256741405
1.75,0.48,11,6.329026652132421,6.325746808115443,0.0032798440169781173
1.75,0.48,12,5.712607359089931,5.700550110598952,0.012057248490979333
1.75,0.48,13,5.969122303435397,5.968479213921328,0.0006430895140692172
1.75,0.48,14,5.8098470016256485,5.797414460425545,0.012432541200103842
1.75,0.48,15,8.713448429337703,8.703256487071682,0.010191942266020604
1.75,0.48,16,9.240756628949596,9.242963328526612,-0.0022066995770160247
1.75,0.48,17,2.315590373102819,2.3144563902127815,0.0011339828900376325
1.75,0.48,18,5.83200641424336,5.8410137263728386,-0.009007312129478251
1.75,0.48,19,12.395771370279839,12.363384008604225,0.032387361675613846
1.75,0.48,20,2.962254521521396,2.962320378473938,-6.585695254202051e-05
1.75,0.48,21,9.05847478774147,9.050215060058663,0.008259727682807139
1.75,0.48,22,5.053039950992412,5.04731036780605,0.005729583186361964
1.75,0.48,23,7.093277490397083,7.092633107381253,0.0006443830158300301
1.75,0.48,24,6.267846345209781,6.257704234049034,0.010142111160747369
1.75,0.48,25,6.329026652132421,6.325746808115443,0.0032798440169781173
1.75,0.48,26,6.697721034300587,6.685518537372449,0.012202496928138018
1.75,0.48,27,4.079672543982807,4.081432365831054,-0.0017598218482470784
1.75,0.48,28,2.482576670160148,2.483224573572906,-0.0006479034127577776
1.75,0.48,29,9.212224752653668,9.214366887211666,-0.0021421345579977213
1.75,0.48,30,6.329026652132421,6.325746808115443,0.0032798440169781173
1.75,0.48,31,2.3621940827238603,2.36287785649499,-0.0006837737711298253
1.75,0.48,32,7.297541815348853,7.302707749694101,-0.0051659343452481465
1.75,0.48,33,13.352654824212408,13.348243288028113,0.004411536184294462
1.75,0.48,34,4.99989305756139,5.000246659743957,-0.00035360218256741405
1.75,0.48,35,7.620623935340638,7.6043845804197225,0.01623935492091544
1.75,0.48,36,8.756324692473498,8.757669204976537,-0.0013445125030386862
1.75,0.48,37,4.99989305756139,5.000246659743957,-0.00035360218256741405
1.75,0.48,38,6.942617530072785,6.9416896229177265,0.0009279071550585272
1.75,0.48,39,11.41836729313352,11.438133040495714,-0.01976574736219483
1.75,0.49,0,5.218307486573027,5.216232498389882,0.002074988183144555
1.75,0.49,1,5.080315043365833,5.070996836346355,0.009318207019478386
1.75,0.49,2,4.285992416816146,4.285444549416849,0.0005478673992973526
1.75,0.49,3,9.384155999728764,9.398534476881093,-0.014378477152328983
1.75,0.49,4,5.969701024599735,5.9734534043668575,-0.0037523797671221715
1.75,0.49,5,6.328842144103517,6.3259493146203924,0.00289282948312497
1.75,0.49,6,8.61969051626478,8.621760025871856,-0.002069509607075304
1.75,0.49,7,5.885216579360559,5.8726119363330165,0.012604643027542828
1.75,0.49,8,13.89498227123178,13.924895588602164,-0.02991331737038294
1.75,0.49,9,7.15514725823482,7.152605328364125,0.0025419298706950144
1.75,0.49,10,4.862230772364939,4.862726402477242,-0.0004956301123026918
1.75,0.49,11,6.328842144103517,6.3259493146203924,0.00289282948312497
1.75,0.49,12,5.727864571267766,5.715859217606629,0.012005353661137086
1.75,0.49,13,6.1134328854709,6.1127779012015,0.0006549842693992503
1.75,0.49,14,5.831134231404259,5.818727711311186,0.01240652009307297
1.75,0.49,15,8.78064695648365,8.776474483019019,0.004172473464631565
1.75,0.49,16,9.069296219900806,9.072290832676712,-0.002994612775905736
1.75,0.49,17,2.2891501631173754,2.2880398470297414,0.0011103160876340112
1.75,0.49,18,5.69766057727863,5.703544686153751,-0.005884108875120475
1.75,0.49,19,12.802048291770346,12.765033250452925,0.03701504131742084
1.75,0.49,20,2.929902709355018,2.9299447250509156,-4.201569589756815e-05
1.75,0.49,21,8.933401705805496,8.926337778528898,0.007063927276597326
1.75,0.49,22,5.139670422466464,5.134924453813725,0.00474596865273913
1.75,0.49,23,7.033353153024056,7.032745949060211,0.0006072039638445048
1.75,0.49,24,6.120784685571762,6.1106667499284235,0.010117935643338072
1.75,0.49,25,6.328842144103517,6.3259493146203924,0.00289282948312497
1.75,0.49,26,6.406893291575392,6.395763006487223,0.011130285088168712
1.75,0.49,27,3.9944620980605623,3.9964984115298012,-0.0020363134692389373
1.75,0.49,28,2.444193933148123,2.4448134744656955,-0.0006195413175724696
1.75,0.49,29,9.041812236864322,9.044736499659475,-0.0029242627951528988
1.75,0.49,30,6.328842144103517,6.3259493146203924,0.00289282948312497
1.75,0.49,31,2.3249533495791446,2.3251333603619195,-0.00018001078277496418
1.75,0.49,32,6.767020072062707,6.773971872789601,-0.006951800726893609
1.75,0.49,33,12.804665368510967,12.79932227258499,0.005343095925978147
1.75,0.49,34,4.862230772364939,4.862726402477242,-0.0004956301123026918
1.75,0.49,35,7.143528918547265,7.128815992019793,0.014712926527471915
1.75,0.49,36,8.61969051626478,8.621760025871856,-0.002069509607075304
1.75,0.49,37,4.862230772364939,4.862726402477242,-0.0004956301123026918
1.75,0.49,38,6.934982050997547,6.934077486323669,0.0009045646738785607
1.75,0.49,39,11.146927541719814,11.165959235644491,-0.01903169392467774
1.75,0.5,0,5.250163859660972,5.2488610294004445,0.0013028302605277986
1.75,0.5,1,5.0792058314821045,5.070025814540631,0.009180016941473745
1.75,0.5,2,4.261711322707041,4.261452881814694,0.00025844089234627887
1.75,0.5,3,9.249486640286474,9.262266947432309,-0.012780307145835224
1.75,0.5,4,5.954354353387391,5.955944283331842,-0.0015899299444512849
1.75,0.5,5,6.306105492802782,6.303612593171477,0.0024928996313056118
1.75,0.5,6,8.471077704002228,8.473786715036002,-0.002709011033774189
1.75,0.5,7,5.919696599948302,5.907106947831804,0.012589652116497874
1.75,0.5,8,13.43146917441688,13.459866247861815,-0.028397073444933696
1.75,0.5,9,7.1328908647649545,7.131240926567176,0.0016499381977785887
1.75,0.5,10,4.716976197069467,4.717569497352089,-0.0005933002826221667
1.75,0.5,11,6.306105492802782,6.303612593171477,0.0024928996313056118
1.75,0.5,12,5.751369430016339,5.7394224387873765,0.011946991228962922
1.75,0.5,13,6.257108402077639,6.2564381827576465,0.000670219319992782
1.75,0.5,14,5.86114923113965,5.848774968631218,0.01237426250843221
1.75,0.5,15,8.690963906317968,8.692556676793599,-0.001592770475630445
1.75,0.5,16,8.885128676129817,8.888795579668834,-0.003666903539016886
1.75,0.5,17,2.267075394787169,2.2659885434945726,0.0010868512925963358
1.75,0.5,18,5.727072767379145,5.733955549365695,-0.006882781986550235
1.75,0.5,19,13.085658517619537,13.045140897135937,0.04051762048359997
1.75,0.5,20,2.8919610137808767,2.891979245093456,-1.8231312579164438e-05
1.75,0.5,21,8.889704773957542,8.881503397166144,0.008201376791397763
1.75,0.5,22,5.185435319025799,5.181818973813136,0.0036163452126629636
1.75,0.5,23,7.118934617074764,7.118172328722358,0.0007622883524058821
1.75,0.5,24,5.972663615560939,5.962676748572988,0.00998686698795126
1.75,0.5,25,6.306105492802782,6.303612593171477,0.0024928996313056118
1.75,0.5,26,6.27597679186817,6.2648326325694645,0.011144159298705603
1.75,0.5,27,3.896366878698865,3.898611113812699,-0.00224423511383387
1.75,0.5,28,2.4226352698311837,2.423664998103494,-0.001029728272310404
1.75,0.5,29,8.858884882016811,8.862477437810437,-0.003592555793625607
1.75,0.5,30,6.306105492802782,6.303612593171477,0.0024928996313056118
1.75,0.5,31,2.304126204900752,2.3038155689315287,0.00031063596922331627
1.75,0.5,32,6.7588081964932005,6.7584397280747,0.00036846841850035617
1.75,0.5,33,12.179118515612274,12.173570318637262,0.005548196975011521
1.75,0.5,34,4.716976197069467,4.717569497352089,-0.0005933002826221667
1.75,0.5,35,6.718225512978739,6.704905361604382,0.013320151374356826
1.75,0.5,36,8.471077704002228,8.473786715036002,-0.002709011033774189
1.75,0.5,37,4.716976197069467,4.717569497352089,-0.0005933002826221667
1.75,0.5,38,6.928092103671835,6.927204968346444,0.0008871353253914194
1.75,0.5,39,10.755613793218037,10.773602661740172,-0.017988868522134993
1.75,0.51,0,5.251413667627365,5.250891917425518,0.0005217502018473041
1.75,0.51,1,5.083673101515024,5.0746412749512215,0.009031826563802525
1.75,0.51,2,4.227809625570749,4.227835387505719,-2.5761934970169875e-05
1.75,0.51,3,9.122068112526481,9.134791030812057,-0.012722918285575702
1.75,0.51,4,6.040107502794647,6.041529694128301,-0.00142219133365451
1.75,0.51,5,6.260182236716694,6.258087921693707,0.002094315022986848
1.75,0.51,6,8.31206580518223,8.315322738416024,-0.003256933233792836
1.75,0.51,7,5.962390878533999,5.9498314481584025,0.012559430375596925
1.75,0.51,8,12.79538047586421,12.821664197616839,-0.026283721752628608
1.75,0.51,9,7.089671331284633,7.088900196940496,0.0007711343441370033
1.75,0.51,10,4.567674733427333,4.568325993919596,-0.0006512604922628284
1.75,0.51,11,6.260182236716694,6.258087921693707,0.002094315022986848
1.75,0.51,12,5.782214246745693,5.7703407318969,0.01187351484879251
1.75,0.51,13,6.39587647419322,6.395184752294162,0.0006917218990585283
1.75,0.51,14,5.899003592667929,5.886676995697995,0.012326596969934656
1.75,0.51,15,8.472356742113822,8.478647935948159,-0.006291193834336184
1.75,0.51,16,8.690551984592355,8.694772258887381,-0.0042202742950259164
1.75,0.51,17,2.249071648506282,2.2480082755759856,0.0010633729302962358
1.75,0.51,18,5.718097885094369,5.725755652962719,-0.007657767868350263
1.75,0.51,19,13.220772346378247,13.178396467992131,0.04237587838611567
1.75,0.51,20,2.849187938352206,2.84918275262025,5.1857319558479276e-06
1.75,0.51,21,8.986983033917955,8.979240297451618,0.007742736466337163
1.75,0.51,22,5.188439789768728,5.18601278859951,0.0024270011692184568
1.75,0.51,23,7.366768651658833,7.365929893522608,0.0008387581362248042
1.75,0.51,24,5.8270306837267345,5.817253375444908,0.009777308281826436
1.75,0.51,25,6.260182236716694,6.258087921693707,0.002094315022986848
1.75,0.51,26,6.161505264378204,6.150320474820651,0.011184789557552755
1.75,0.51,27,3.902126043301188,3.899669549086007,0.0024564942151807934
1.75,0.51,28,2.401468083005275,2.402483721446427,-0.0010156384411521557
1.75,0.51,29,8.665699714267797,8.669843419186543,-0.004143704918746494
1.75,0.51,30,6.260182236716694,6.258087921693707,0.002094315022986848
1.75,0.51,31,2.2847479360130913,2.284460262114166,0.00028767389892525586
1.75,0.51,32,6.691247792935968,6.693737981063824,-0.0024901881278553972
1.75,0.51,33,12.407885031301435,12.404420044066306,0.003464987235128447
1.75,0.51,34,4.567674733427333,4.568325993919596,-0.0006512604922628284
1.75,0.51,35,6.373783526762578,6.361451019752115,0.012332507010462734
1.75,0.51,36,8.31206580518223,8.315322738416024,-0.003256933233792836
1.75,0.51,37,4.567674733427333,4.568325993919596,-0.0006512604922628284
1.75,0.51,38,6.947041700981964,6.9462281272734225,0.000813573708541071
1.75,0.51,39,10.278990404114754,10.29574949092698,-0.016759086812225377
1.75,0.52,0,5.2226574580424545,5.222880789258156,-0.00022333121570117243
1.75,0.52,1,5.092845099607778,5.083977382328263,0.008867717279514409
1.75,0.52,2,4.184378165218876,4.184676287784592,-0.00029812256571659645
1.75,0.52,3,8.933635014702135,8.946123105901021,-0.012488091198886053
1.75,0.52,4,6.102000254772123,6.103240812849676,-0.0012405580775531888
1.75,0.52,5,6.191570922483068,6.189859520585802,0.0017114018972659295
1.75,0.52,6,8.144532542695785,8.148243793435254,-0.0037112507394692074
1.75,0.52,7,6.012324494805134,5.999821419720796,0.012503075084338455
1.75,0.52,8,12.056148430301706,12.08004159489594,-0.023893164594234406
1.75,0.52,9,7.0255398417455375,7.025607982444174,-6.814069863647632e-05
1.75,0.52,10,4.417479640565986,4.418155204895794,-0.0006755643298079761
1.75,0.52,11,6.191570922483068,6.189859520585802,0.0017114018972659295
1.75,0.52,12,5.8194017754850975,5.807626548572174,0.011775226912923209
1.75,0.52,13,6.524123515124814,6.523400609686369,0.0007229054384456646
1.75,0.52,14,5.943707109861981,5.931454037479317,0.01225307238266371
1.75,0.52,15,8.165578745119804,8.175150023689447,-0.009571278569643127
1.75,0.52,16,8.488104216588683,8.492760915310528,-0.004656698721845487
1.75,0.52,17,2.2348600495602655,2.233820371461106,0.0010396780991595023
1.75,0.52,18,5.671982441170127,5.68014936961095,-0.008166928440823007
1.75,0.52,19,13.19188520512443,13.149597231928475,0.042287973195955786
1.75,0.52,20,2.807982251479642,2.808028690372846,-4.643889320421479e-05
1.75,0.52,21,9.06383020221798,9.056596556861178,0.007233645356802043
1.75,0.52,22,5.150208090326863,5.148938351369059,0.001269738957804023
1.75,0.52,23,7.601298910872477,7.600361083056693,0.0009378278157843312
1.75,0.52,24,5.686290311846848,5.676777845645375,0.009512466201473835
1.75,0.52,25,6.191570922483068,6.189859520585802,0.0017114018972659295
1.75,0.52,26,6.0507653274630195,6.039671769650843,0.011093557812176691
1.75,0.52,27,3.940044456663617,3.9378395612025754,0.002204895461041634
1.75,0.52,28,2.3772470976601503,2.3782450321754744,-0.0009979345153241503
1.75,0.52,29,8.464751706020568,8.469331268287785,-0.004579562267217341
1.75,0.52,30,6.191570922483068,6.189859520585802,0.0017114018972659295
1.75,0.52,31,2.266704018986712,2.266441658925338,0.00026236006137381196
1.75,0.52,32,6.549821796997208,6.554552872048469,-0.004731075051260802
1.75,0.52,33,12.721884633972811,12.71867277803629,0.0032118559365219568
1.75,0.52,34,4.417479640565986,4.418155204895794,-0.0006755643298079761
1.75,0.52,35,6.24591824269697,6.233730854045879,0.012187388651090814
1.75,0.52,36,8.144532542695785,8.148243793435254,-0.0037112507394692074
1.75,0.52,37,4.417479640565986,4.418155204895794,-0.0006755643298079761
1.75,0.52,38,7.155243287578077,7.154358506690646,0.000884780887431269
1.75,0.52,39,9.758591904917115,9.772237737716363,-0.01364583279924858
1.75,0.53,0,5.1662104839305405,5.1671042217221075,-0.0008937377915669842
1.75,0.53,1,5.123199556275184,5.114451399438366,0.008748156836817955
1.75,0.53,2,4.1318031619527025,4.1323557841366485,-0.0005526221839460277
1.75,0.53,3,8.692444795402144,8.704531315769527,-0.012086520367383002
1.75,0.53,4,6.138609687862222,6.139666214972138,-0.0010565271099158835
1.75,0.53,5,6.101865139477757,6.100508251186233,0.0013568882915242497
1.75,0.53,6,7.970540614630041,7.974614336600454,-0.004073721970413224
1.75,0.53,7,6.068379713503744,6.055971531779015,0.01240818172472924
1.75,0.53,8,11.274363163133632,11.295837631415731,-0.02147446828209887
1.75,0.53,9,6.941339703316128,6.942183928822578,-0.0008442255064498028
1.75,0.53,10,4.384777383320561,4.3846234935399355,0.00015388978062524927
1.75,0.53,11,6.101865139477757,6.100508251186233,0.0013568882915242497
1.75,0.53,12,5.861818142284215,5.850176762229889,0.0116413800543258
1.75,0.53,13,6.63498010624801,6.6342127258304,0.0007673804176100418
1.75,0.53,14,5.994136432522447,5.981994511634921,0.01214192088752597
1.75,0.53,15,7.811186215287386,7.822684443529041,-0.011498228241654473
1.75,0.53,16,8.280414920137419,8.285397536168187,-0.0049826160307677725
1.75,0.53,17,2.2241738509193776,2.2231582719669776,0.0010155789524000092
1.75,0.53,18,5.592535094310997,5.600936508505075,-0.00840141419407825
1.75,0.53,19,12.998298192737238,12.958014362046358,0.04028383069088015
1.75,0.53,20,2.791610146479079,2.7916339481589136,-2.3801679834623002e-05
1.75,0.53,21,9.11719479654487,9.110510052155199,0.006684744389671593
1.75,0.53,22,5.07527095055616,5.075047844986767,0.00022310556939242332
1.75,0.53,23,7.808628667137398,7.8075633756085825,0.0010652915288158482
1.75,0.53,24,5.551927453833475,5.542717204466675,0.009210249366799594
1.75,0.53,25,6.101865139477757,6.100508251186233,0.0013568882915242497
1.75,0.53,26,5.9444430256125855,5.933497906526045,0.010945119086540167
1.75,0.53,27,3.962117636713327,3.960198489975002,0.0019191467383250504
1.75,0.53,28,2.373838719120694,2.374021175404066,-0.00018245628337165698
1.75,0.53,29,8.258628259848466,8.263534622767647,-0.0049063629191810065
1.75,0.53,30,6.101865139477757,6.100508251186233,0.0013568882915242497
1.75,0.53,31,2.255212355738875,2.255331418397839,-0.00011906265896399759
1.75,0.53,32,6.356287086659633,6.36255654531924,-0.006269458659606819
1.75,0.53,33,12.839737226532291,12.837290183649587,0.0024470428827036983
1.75,0.53,34,4.269048617560646,4.269721357627945,-0.0006727400672987827
1.75,0.53,35,6.120428570574367,6.108465144007266,0.011963426567100477
1.75,0.53,36,7.970540614630041,7.974614336600454,-0.004073721970413224
1.75,0.53,37,4.269048617560646,4.269721357627945,-0.0006727400672987827
1.75,0.53,38,7.347544963173107,7.346565457903113,0.0009795052699939077
1.75,0.53,39,10.165548497209802,10.18068466435926,-0.015136167149458757
1.75,0.54,0,5.125927469509812,5.121118612952373,0.004808856557438901
1.75,0.54,1,5.1691919449393176,5.160547822265456,0.00864412267386161
1.75,0.54,2,4.070741438752124,4.071525696204761,-0.0007842574526364388
1.75,0.54,3,8.40867380175529,8.420215324573215,-0.011541522817925198
1.75,0.54,4,6.14937340394283,6.150255225882788,-0.0008818219399575611
1.75,0.54,5,5.993589699576374,5.992549131547236,0.0010405680291381003
1.75,0.54,6,7.792225965488369,7.7965752758692375,-0.0043493103808680544
1.75,0.54,7,6.129263047825204,6.1170021489161,0.012260898909103979
1.75,0.54,8,10.983927589730996,11.007248779729482,-0.023321189998485536
1.75,0.54,9,6.83863220333509,6.840170372557458,-0.0015381692223686017
1.75,0.54,10,4.367737390018566,4.3678987415813495,-0.00016135156278362928
1.75,0.54,11,5.993589699576374,5.992549131547236,0.0010405680291381003
1.75,0.54,12,5.908208702563959,5.896748408929969,0.011460293633990482
1.75,0.54,13,6.720666891782217,6.719838512275603,0.0008283795066148514
1.75,0.54,14,6.0490059141975125,6.037025770464148,0.011980143733364201
1.75,0.54,15,7.441618954932315,7.453975942296149,-0.012356987363834726
1.75,0.54,16,8.070071800130853,8.075279639679037,-0.005207839548184268
1.75,0.54,17,2.216755563613105,2.2157646578655674,0.0009909057475376848
