lambda,mu,line_id,cards,stability_flux,stability_noflux,delta_stability,meanmax_flux,stdmax_flux,meanmax_noflux,stdmax_noflux
0.47,0.75,27,1♡ 4♠ 7♠ 9♠,8.754954160911936,5.463227703084308,3.291726457827628,0.07159815066432837,0.008178015481107961,0.06460749352065469,0.011825883348076454
0.47,0.75,28,1♠ 2♡ 7♡ 10♡,3.5329855957896514,2.4598491977465926,1.0731363980430588,0.12124338295588664,0.03431754239258022,0.10790376498747539,0.043866008162745655
0.47,0.75,29,2♢ 3♣ 8♢ 9♠,8.754954160911936,5.463227703084308,3.291726457827628,0.07159815066432837,0.008178015481107961,0.06460749352065469,0.011825883348076454
0.47,0.75,30,5♠ 5♡ 5♢ 5♣,7.005055294209083,4.683089769659711,2.3219655245493724,0.0694080750314235,0.009908283677475259,0.06290697364370963,0.013432792608688487
0.47,0.75,31,1♠ 3♡ 5♣ 9♣,3.5329855957896514,2.4598491977465926,1.0731363980430588,0.12124338295588664,0.03431754239258022,0.10790376498747539,0.043866008162745655
0.47,0.75,32,1♢ 4♢ 6♣ 8♡,8.23702506713911,6.063794308508636,2.1732307586304733,0.0732613279920819,0.008894148967004066,0.06124256589921265,0.010099710310634695
0.47,0.75,33,5♢ 6♣ 9♠ 10♡,8.754954160911936,5.463227703084308,3.291726457827628,0.07159815066432837,0.008178015481107961,0.06460749352065469,0.011825883348076454
0.47,0.75,34,1♣ 4♣ 7♣ 9♡,8.313603375432614,7.231490022229964,1.08211335320265,0.07756596175135051,0.00933000508306234,0.06707575465923585,0.009275509535799899
0.47,0.75,35,1♣ 2♣ 5♢ 8♣,5.571839729924621,7.840967965987742,-2.2691282360631213,0.08985691210883695,0.016126973578626712,0.07914183422279569,0.01009337553298192
0.47,0.75,36,1♣ 3♣ 6♡ 10♢,15.46482712662108,5.8845849453411265,9.580242181279953,0.06275684113577802,0.004058037029573302,0.05566108938676135,0.009458796143444014
0.47,0.75,37,5♠ 6♢ 9♡ 10♣,8.973142891447724,5.3711359269771375,3.6020069644705863,0.07620134375552774,0.008492157617166112,0.06416268076105375,0.011945830757845733
0.47,0.75,38,2♠ 4♡ 9♢ 10♢,11.606056036138513,6.7408654596391235,4.86519057649939,0.06399714819927221,0.005514116768004586,0.05678516044765818,0.00842401629103249
0.47,0.75,39,2♠ 3♡ 6♣ 7♣,8.313603375432614,7.231490022229964,1.08211335320265,0.07756596175135051,0.00933000508306234,0.06707575465923585,0.009275509535799899
0.48,0.75,0,2♡ 3♠ 8♡ 9♡,8.438265559962169,5.985727590289347,2.4525379696728216,0.07325599532497332,0.008681404348372007,0.06195698564481586,0.01035078605069311
0.48,0.75,1,1♡ 3♠ 6♠ 10♠,14.582771002843957,6.79243681298426,7.790334189859697,0.0662252566312803,0.0045413355677302305,0.05811329176426532,0.008555588129016871
0.48,0.75,2,7♠ 7♡ 7♢ 7♣,8.445540563479923,6.957691545980728,1.4878490174991956,0.07731966334334497,0.009155087559189458,0.0668460453308088,0.009607503421077064
0.48,0.75,3,3♢ 4♣ 8♠ 10♡,11.810715104210534,23.733397715288792,-11.922682611078258,0.06084422886913107,0.005151612610437114,0.05375705083778512,0.002265038132452288
0.48,0.75,4,2♣ 3♢ 6♢ 7♠,5.623058014268293,7.734964964220602,-2.111906949952309,0.08988211424313647,0.0159845610724741,0.07912130433838208,0.010229044954226833
0.48,0.75,5,5♡ 7♣ 8♢ 10♠,8.445540563479923,6.957691545980728,1.4878490174991956,0.07731966334334497,0.009155087559189458,0.0668460453308088,0.009607503421077064
0.48,0.75,6,3♠ 3♡ 3♢ 3♣,11.043070119968608,8.080129067341652,2.962941052626956,0.060671037353608855,0.005494037137725005,0.05481170126416427,0.006783518036327262
0.48,0.75,7,6♠ 6♡ 6♢ 6♣,14.548514205990188,6.626084947049633,7.9224292589405545,0.06543364080907874,0.004497616724471917,0.05714264879477612,0.008623893181481134
0.48,0.75,8,3♡ 4♠ 8♣ 10♣,6.0057801772255095,15.254260647749664,-9.248480470524154,0.06769333083886366,0.01127136339347937,0.054038285011259575,0.0035425043703597265
0.48,0.75,9,6♡ 7♢ 8♠ 9♣,13.39121329169343,12.155203301802242,1.2360099898911887,0.061541678159380976,0.004595676046587599,0.053807984828102645,0.0044267449496401745
0.48,0.75,10,9♠ 9♡ 9♢ 9♣,8.507630579633373,5.244853082003774,3.2627774976295987,0.07135420365703751,0.008387082982640796,0.06436207561181169,0.012271473500878776
0.48,0.75,11,2♡ 4♠ 5♡ 6♡,14.122132729227308,10.63821707345461,3.483915655772698,0.06070351120352023,0.004298466270458401,0.0519220370119797,0.004880708548572487
0.48,0.75,12,6♠ 7♡ 8♣ 9♢,13.944797611409204,7.091640261024886,6.8531573503843175,0.0665701140501016,0.004773831496531437,0.05779183547008331,0.008149290339458253
0.48,0.75,13,3♠ 4♡ 5♢ 7♢,12.053276588654168,7.098984942882954,4.954291645771214,0.06247367379437948,0.005183127868581924,0.05504612605532377,0.007754084069513338
0.48,0.75,14,2♢ 4♣ 5♣ 6♠,14.865334916072001,7.040669948831756,7.8246649672402455,0.06579438447858246,0.004426027724908326,0.05769926333083072,0.008195138211301134
0.48,0.75,15,8♠ 8♡ 8♢ 8♣,8.226526185318797,6.164310966466768,2.062215218852028,0.0729361770055992,0.008865975183518214,0.06140685142431452,0.009961673211874226
0.48,0.75,16,3♣ 4♢ 5♠ 7♡,6.207066304289454,4.1172398988620165,2.089826405427438,0.06837750219733256,0.011016074075135884,0.06181854888306881,0.015014560822689768
0.48,0.75,17,1♠ 1♡ 1♢ 1♣,3.420799711431383,2.395894195510533,1.02490551592085,0.11983802137774519,0.035032165425318264,0.10662403751716688,0.0445028155738099
0.48,0.75,18,1♡ 2♠ 5♠ 8♠,7.354343461486984,5.2176370453325385,2.1367064161544453,0.07000420784574429,0.009518756937630168,0.06390348370638615,0.01224759084450907
0.48,0.75,19,10♠ 10♡ 10♢ 10♣,7.265698245591751,8.232160284866746,-0.9664620392749947,0.06974739200905011,0.00959954427661062,0.05815036806514194,0.007063804159892305
0.48,0.75,20,1♠ 4♡ 6♢ 8♢,3.420799711431383,2.395894195510533,1.02490551592085,0.11983802137774519,0.035032165425318264,0.10662403751716688,0.0445028155738099
0.48,0.75,21,1♢ 2♢ 7♢ 10♣,6.187804826683434,12.647138057758948,-6.459333231075514,0.06802933092417347,0.010994097717952124,0.05407028971211056,0.0042752984481685755
0.48,0.75,22,5♣ 7♠ 8♡ 10♢,8.376894416310435,5.8319402098271,2.544954206483335,0.07312072449640228,0.008728858316995235,0.06284015890387305,0.010775172008448297
0.48,0.75,23,4♠ 4♡ 4♢ 4♣,12.471299116898278,10.664210814609836,1.8070883022884416,0.060982569067534645,0.004889832927261354,0.052827287431051397,0.0049536987170845
0.48,0.75,24,2♣ 4♢ 9♣ 10♠,5.623058014268293,7.734964964220602,-2.111906949952309,0.08988211424313647,0.0159845610724741,0.07912130433838208,0.010229044954226833
0.48,0.75,25,1♢ 3♢ 5♡ 9♢,9.8425697867786,14.10702742458083,-4.264457637802229,0.06125513976431585,0.006223490520392256,0.05250203892115587,0.003721693971450962
0.48,0.75,26,2♠ 2♡ 2♢ 2♣,5.623058014268293,7.734964964220602,-2.111906949952309,0.08988211424313647,0.0159845610724741,0.07912130433838208,0.010229044954226833
0.48,0.75,27,1♡ 4♠ 7♠ 9♠,8.507630579633373,5.244853082003774,3.2627774976295987,0.07135420365703751,0.008387082982640796,0.06436207561181169,0.012271473500878776
0.48,0.75,28,1♠ 2♡ 7♡ 10♡,3.420799711431383,2.395894195510533,1.02490551592085,0.11983802137774519,0.035032165425318264,0.10662403751716688,0.0445028155738099
0.48,0.75,29,2♢ 3♣ 8♢ 9♠,8.507630579633373,5.244853082003774,3.2627774976295987,0.07135420365703751,0.008387082982640796,0.06436207561181169,0.012271473500878776
0.48,0.75,30,5♠ 5♡ 5♢ 5♣,6.990850096890071,4.658757693295094,2.3320924035949773,0.06941506970809365,0.009929417559528766,0.06288880839582736,0.013499051149695386
0.48,0.75,31,1♠ 3♡ 5♣ 9♣,3.420799711431383,2.395894195510533,1.02490551592085,0.11983802137774519,0.035032165425318264,0.10662403751716688,0.0445028155738099
0.48,0.75,32,1♢ 4♢ 6♣ 8♡,8.226526185318797,5.798388150712471,2.4281380346063255,0.0729361770055992,0.008865975183518214,0.060964593089139006,0.010514058649496937
0.48,0.75,33,5♢ 6♣ 9♠ 10♡,8.507630579633373,5.244853082003774,3.2627774976295987,0.07135420365703751,0.008387082982640796,0.06436207561181169,0.012271473500878776
0.48,0.75,34,1♣ 4♣ 7♣ 9♡,8.445540563479923,6.957691545980728,1.4878490174991956,0.07731966334334497,0.009155087559189458,0.0668460453308088,0.009607503421077064
0.48,0.75,35,1♣ 2♣ 5♢ 8♣,5.623058014268293,7.734964964220602,-2.111906949952309,0.08988211424313647,0.0159845610724741,0.07912130433838208,0.010229044954226833
0.48,0.75,36,1♣ 3♣ 6♡ 10♢,15.461714131438548,5.75365749851621,9.708056632922338,0.06265302291147894,0.004052139522104186,0.05558129776444068,0.009660167950347121
0.48,0.75,37,5♠ 6♢ 9♡ 10♣,8.980071639506772,5.229015683693612,3.7510559558131593,0.07618191257713353,0.00848344151754649,0.06398826439205815,0.012237152891241445
0.48,0.75,38,2♠ 4♡ 9♢ 10♢,11.519450452090835,6.65675563414913,4.862694817941705,0.06392114669488085,0.005548975357872116,0.0567119520332352,0.008519458299220586
0.48,0.75,39,2♠ 3♡ 6♣ 7♣,8.445540563479923,6.957691545980728,1.4878490174991956,0.07731966334334497,0.009155087559189458,0.0668460453308088,0.009607503421077064
0.49,0.75,0,2♡ 3♠ 8♡ 9♡,8.400188482363626,5.723566174741247,2.676622307622379,0.07292691765993732,0.008681581111310649,0.06169208905921772,0.010778610253773595
0.49,0.75,1,1♡ 3♠ 6♠ 10♠,14.520433716598536,6.567422811087533,7.953010905511003,0.0661102463785311,0.0045529112744724315,0.058066297601607385,0.00884156529462002
0.49,0.75,2,7♠ 7♡ 7♢ 7♣,8.56833330844233,6.698883640551452,1.869449667890878,0.07705571500699816,0.008993080945050958,0.06660618116950273,0.00994287776045319
0.49,0.75,3,3♢ 4♣ 8♠ 10♡,11.686876661686156,24.069884903827273,-12.383008242141116,0.060792868722019805,0.005201806306497698,0.053771532085427926,0.0022339754552327708
0.49,0.75,4,2♣ 3♢ 6♢ 7♠,5.673618837579086,7.6131610187254894,-1.939542181146403,0.08987742529120636,0.01584128716858899,0.07907560318031241,0.010386697849397433
0.49,0.75,5,5♡ 7♣ 8♢ 10♠,8.56833330844233,6.698883640551452,1.869449667890878,0.07705571500699816,0.008993080945050958,0.06660618116950273,0.00994287776045319
0.49,0.75,6,3♠ 3♡ 3♢ 3♣,11.29436675873478,8.2631914928109,3.0311752659238795,0.060632893116167104,0.00536841900138183,0.05477709871213345,0.006629048686550511
0.49,0.75,7,6♠ 6♡ 6♢ 6♣,14.456759713893705,6.4208592887392975,8.035900425154408,0.06539394140088663,0.004523416221550644,0.057174631114844145,0.008904513951133492
0.49,0.75,8,3♡ 4♠ 8♣ 10♣,6.020623092840264,14.421605179319942,-8.400982086479678,0.06755619852509474,0.011220798492673075,0.05377978067572628,0.003729111982128351
0.49,0.75,9,6♡ 7♢ 8♠ 9♣,13.227658784042802,12.228120130096555,0.9995386539462476,0.06156286705039709,0.004654101534934021,0.05392378165333707,0.004409817787168834
0.49,0.75,10,9♠ 9♡ 9♢ 9♣,8.252720967261583,5.039332660925493,3.21338830633609,0.07109590929641017,0.008614844677100626,0.06410304607417507,0.012720542656614833
0.49,0.75,11,2♡ 4♠ 5♡ 6♡,14.115022496399373,10.656985142889397,3.458037353509976,0.06064912015025511,0.004296778142983917,0.05188299115768055,0.0048684492341906065
0.49,0.75,12,6♠ 7♡ 8♣ 9♢,14.021903308001685,6.801654068710639,7.220249239291046,0.06650085316019912,0.004742640973871928,0.057745402668412105,0.008489905850116053
0.49,0.75,13,3♠ 4♡ 5♢ 7♢,12.050956215929407,7.01881808268578,5.0321381332436275,0.06256392199714217,0.005191614746259125,0.05489131006200189,0.0078205916459652
0.49,0.75,14,2♢ 4♣ 5♣ 6♠,14.812974128507628,6.770117889826202,8.042856238681427,0.06573339351446053,0.004437555412181295,0.057676869714702844,0.008519330187939088
0.49,0.75,15,8♠ 8♡ 8♢ 8♣,8.185304693397578,5.98969439672139,2.195610296676188,0.07259280069825563,0.008868674217687994,0.06125605061720247,0.010226907511463774
0.49,0.75,16,3♣ 4♢ 5♠ 7♡,6.159580996568616,4.023124117072992,2.136456879495624,0.06829205184857537,0.011087126200080745,0.061597307292122615,0.01531081455596192
0.49,0.75,17,1♠ 1♡ 1♢ 1♣,3.3169939752980033,2.3363034368769786,0.9806905384210247,0.11845734927159685,0.03571225939925154,0.10537220608494934,0.045102106353875064
0.49,0.75,18,1♡ 2♠ 5♠ 8♠,7.27217013011601,5.157896501836118,2.114273628279893,0.0699666866605575,0.00962115646480913,0.0638585942169482,0.012380743621787623
0.49,0.75,19,10♠ 10♡ 10♢ 10♣,7.328030469762581,7.908614793260301,-0.5805843234977202,0.06966308302477663,0.009506385557787347,0.05799054915715626,0.007332579809877154
0.49,0.75,20,1♠ 4♡ 6♢ 8♢,3.3611210656669193,2.3363034368769786,1.0248176287899406,0.11869833312428314,0.03531510195712954,0.10537220608494934,0.045102106353875064
0.49,0.75,21,1♢ 2♢ 7♢ 10♣,6.20737698048916,12.043465545383569,-5.836088564894409,0.06790188012102086,0.010938900655534213,0.053810841908568836,0.004468052962479333
0.49,0.75,22,5♣ 7♠ 8♡ 10♢,8.348952347357784,5.577201787680841,2.771750559676943,0.07280363898611644,0.008720092768185079,0.06264089404587596,0.01123159900440393
0.49,0.75,23,4♠ 4♡ 4♢ 4♣,12.375948782747685,10.650450734267604,1.7254980484800804,0.061071868246635824,0.0049347221226199,0.05269962311023928,0.004948112002497634
0.49,0.75,24,2♣ 4♢ 9♣ 10♠,5.673618837579086,7.6131610187254894,-1.939542181146403,0.08987742529120636,0.01584128716858899,0.07907560318031241,0.010386697849397433
0.49,0.75,25,1♢ 3♢ 5♡ 9♢,9.945879858683735,13.762871442495374,-3.816991583811639,0.06119143458237555,0.006152440553456855,0.0522812801503528,0.0037987189205971085
0.49,0.75,26,2♠ 2♡ 2♢ 2♣,5.673618837579086,7.6131610187254894,-1.939542181146403,0.08987742529120636,0.01584128716858899,0.07907560318031241,0.010386697849397433
0.49,0.75,27,1♡ 4♠ 7♠ 9♠,8.252720967261583,5.039332660925493,3.21338830633609,0.07109590929641017,0.008614844677100626,0.06410304607417507,0.012720542656614833
0.49,0.75,28,1♠ 2♡ 7♡ 10♡,3.3169939752980033,2.3363034368769786,0.9806905384210247,0.11845734927159685,0.03571225939925154,0.10537220608494934,0.045102106353875064
0.49,0.75,29,2♢ 3♣ 8♢ 9♠,8.252720967261583,5.039332660925493,3.21338830633609,0.07109590929641017,0.008614844677100626,0.06410304607417507,0.012720542656614833
0.49,0.75,30,5♠ 5♡ 5♢ 5♣,6.958579928156531,4.630607363326756,2.327972564829775,0.06940512027528002,0.009974035074950536,0.06285779578863791,0.013574417102701436
0.49,0.75,31,1♠ 3♡ 5♣ 9♣,3.3169939752980033,2.3519031343197128,0.9650908409782906,0.11845734927159685,0.03571225939925154,0.10552881502848557,0.04486954138908861
0.49,0.75,32,1♢ 4♢ 6♣ 8♡,8.185304693397578,5.550205443676618,2.6350992497209598,0.07259280069825563,0.008868674217687994,0.06067796925815586,0.01093256274455329
0.49,0.75,33,5♢ 6♣ 9♠ 10♡,8.252720967261583,5.039332660925493,3.21338830633609,0.07109590929641017,0.008614844677100626,0.06410304607417507,0.012720542656614833
0.49,0.75,34,1♣ 4♣ 7♣ 9♡,8.56833330844233,6.698883640551452,1.869449667890878,0.07705571500699816,0.008993080945050958,0.06660618116950273,0.00994287776045319
0.49,0.75,35,1♣ 2♣ 5♢ 8♣,5.673618837579086,7.6131610187254894,-1.939542181146403,0.08987742529120636,0.01584128716858899,0.07907560318031241,0.010386697849397433
0.49,0.75,36,1♣ 3♣ 6♡ 10♢,15.439930588154702,5.649566026346202,9.7903645618085,0.0625450293986956,0.004050862083970719,0.05552208693700253,0.009827672900552127
0.49,0.75,37,5♠ 6♢ 9♡ 10♣,8.985973665342545,5.093575926241322,3.8923977391012228,0.07614787821220151,0.008474082058118157,0.06380273094898553,0.012526117578867067
0.49,0.75,38,2♠ 4♡ 9♢ 10♢,11.837989220704653,6.554889661632569,5.283099559072084,0.0640227620221624,0.005408246352360799,0.056628189512686965,0.008639075931994113
0.49,0.75,39,2♠ 3♡ 6♣ 7♣,8.56833330844233,6.698883640551452,1.869449667890878,0.07705571500699816,0.008993080945050958,0.06660618116950273,0.00994287776045319
0.5,0.75,0,2♡ 3♠ 8♡ 9♡,8.328384383415905,5.479847759488506,2.848536623927399,0.07258181605125738,0.008714993534134623,0.061420063387895914,0.011208352144737123
0.5,0.75,1,1♡ 3♠ 6♠ 10♠,14.450632599969587,6.350426983892719,8.100205616076869,0.06601963353697543,0.004568632762631746,0.05801295923970546,0.009135284822083627
0.5,0.75,2,7♠ 7♡ 7♢ 7♣,8.678945325536818,6.455047882704693,2.2238974428321248,0.07677530231172557,0.00884615577492151,0.0663573493978693,0.010279915905142021
0.5,0.75,3,3♢ 4♣ 8♠ 10♡,11.542472087404843,24.086090480665185,-12.543618393260342,0.0607324478826026,0.005261649967416764,0.053782592741879055,0.0022329316077697365
0.5,0.75,4,2♣ 3♢ 6♢ 7♠,5.722585928862232,7.476301843831189,-1.7537159149689572,0.08984362122355617,0.015699829122778928,0.07900556550759587,0.010567465995609121
0.5,0.75,5,5♡ 7♣ 8♢ 10♠,8.678945325536818,6.455047882704693,2.2238974428321248,0.07677530231172557,0.00884615577492151,0.0663573493978693,0.010279915905142021
0.5,0.75,6,3♠ 3♡ 3♢ 3♣,11.555368322319323,8.402998030853517,3.1523702914658056,0.06058730977788846,0.0052432175321372836,0.054722011957453694,0.006512200973572692
0.5,0.75,7,6♠ 6♡ 6♢ 6♣,14.302295418893904,6.223876211663407,8.078419207230496,0.06534466737360804,0.004568823776866273,0.057201577445186155,0.009190667600038647
0.5,0.75,8,3♡ 4♠ 8♣ 10♣,6.0426142445430076,13.65018975575638,-7.607575511213372,0.06741614618944215,0.01115678470627587,0.05351792411755248,0.003920672538268825
0.5,0.75,9,6♡ 7♢ 8♠ 9♣,13.045728550324453,12.357294567425152,0.6884339828993014,0.06157831360213603,0.00472018970535797,0.054057345977836374,0.004374529204825788
0.5,0.75,10,9♠ 9♡ 9♢ 9♣,7.994053588368953,4.84608881233451,3.147964776034443,0.07082429426989896,0.008859622153765099,0.06383136820569832,0.01317172892977766
0.5,0.75,11,2♡ 4♠ 5♡ 6♡,14.068606045755397,10.644066981073111,3.4245390646822855,0.06065448965660937,0.004311336138018399,0.05184086577215975,0.0048704001829696555
0.5,0.75,12,6♠ 7♡ 8♣ 9♢,14.036054748328628,6.528295682446169,7.507759065882459,0.06641949624349729,0.004732063064331259,0.057693686187961495,0.008837480560675758
0.5,0.75,13,3♠ 4♡ 5♢ 7♢,11.947144842914453,6.9216469241586145,5.025497918755838,0.06263340438715767,0.0052425416457810795,0.05472625065633476,0.007906536010284461
0.5,0.75,14,2♢ 4♣ 5♣ 6♠,14.686661898179954,6.514330094778189,8.172331803401764,0.06566063009820601,0.0044707660973895644,0.057648878945080494,0.00884954831983279
0.5,0.75,15,8♠ 8♡ 8♢ 8♣,8.234796899110835,5.833426187660269,2.401370711450566,0.07238946226377793,0.00879067973996958,0.06112310895032505,0.01047808045975138
0.5,0.75,16,3♣ 4♢ 5♠ 7♡,6.104084561181992,3.930117234732537,2.173967326449455,0.06819165746544492,0.011171479815187934,0.06136472190853542,0.015613967279709297
0.5,0.75,17,1♠ 1♡ 1♢ 1♣,3.2208840871249356,2.280809946728481,0.9400741403964545,0.11710279510802529,0.036357345356241924,0.10414966150116513,0.04566345462082625
0.5,0.75,18,1♡ 2♠ 5♠ 8♠,7.175590684632371,5.094258090813052,2.081332593819319,0.06991337334586024,0.00974322204520256,0.0638003965202941,0.012523981977935366
0.5,0.75,19,10♠ 10♡ 10♢ 10♣,7.3947367620867075,7.606409901165313,-0.21167313907860574,0.06956981315481103,0.009408017539109702,0.05782719321952265,0.007602429263069748
0.5,0.75,20,1♠ 4♡ 6♢ 8♢,3.307579979497671,2.2864699502750994,1.0211100292225717,0.11760302619511252,0.035555610725692306,0.10420885202876012,0.045576305088209056
0.5,0.75,21,1♢ 2♢ 7♢ 10♣,6.228987512749689,11.477291844333648,-5.248304331583959,0.06776520394253444,0.010879007832947244,0.05354784854385724,0.004665547349507704
0.5,0.75,22,5♣ 7♠ 8♡ 10♢,8.286484695841576,5.340683203662061,2.9458014921795153,0.0724707886151156,0.008745661311784449,0.062435708984763645,0.011690584631934732
0.5,0.75,23,4♠ 4♡ 4♢ 4♣,12.189666056375101,10.573754284232647,1.6159117721424536,0.061139402738494386,0.005015674954156677,0.05256119196354545,0.004970911045466941
0.5,0.75,24,2♣ 4♢ 9♣ 10♠,5.722585928862232,7.476301843831189,-1.7537159149689572,0.08984362122355617,0.015699829122778928,0.07900556550759587,0.010567465995609121
0.5,0.75,25,1♢ 3♢ 5♡ 9♢,10.020708158034495,13.812020258134632,-3.7913121001001375,0.06111646916296979,0.006099016975558486,0.05214232607592057,0.0037751411525197543
0.5,0.75,26,2♠ 2♡ 2♢ 2♣,5.722585928862232,7.476301843831189,-1.7537159149689572,0.08984362122355617,0.015699829122778928,0.07900556550759587,0.010567465995609121
0.5,0.75,27,1♡ 4♠ 7♠ 9♠,7.994053588368953,4.84608881233451,3.147964776034443,0.07082429426989896,0.008859622153765099,0.06383136820569832,0.01317172892977766
0.5,0.75,28,1♠ 2♡ 7♡ 10♡,3.2208840871249356,2.280809946728481,0.9400741403964545,0.11710279510802529,0.036357345356241924,0.10414966150116513,0.04566345462082625
0.5,0.75,29,2♢ 3♣ 8♢ 9♠,7.994053588368953,4.84608881233451,3.147964776034443,0.07082429426989896,0.008859622153765099,0.06383136820569832,0.01317172892977766
0.5,0.75,30,5♠ 5♡ 5♢ 5♣,6.90828000370072,4.598545057128285,2.3097349465724353,0.06937815774329663,0.010042754159665098,0.06281398957374282,0.013659535525562322
0.5,0.75,31,1♠ 3♡ 5♣ 9♣,3.2208840871249356,2.310881062024454,0.9100030251004814,0.11710279510802529,0.036357345356241924,0.10446476723711164,0.045205600995143806
0.5,0.75,32,1♢ 4♢ 6♣ 8♡,8.11259149026204,5.318421469391459,2.794170020870582,0.0722324371001117,0.008903743913004369,0.06038376121817616,0.0113536998836396
0.5,0.75,33,5♢ 6♣ 9♠ 10♡,7.994053588368953,4.84608881233451,3.147964776034443,0.07082429426989896,0.008859622153765099,0.06383136820569832,0.01317172892977766
0.5,0.75,34,1♣ 4♣ 7♣ 9♡,8.678945325536818,6.455047882704693,2.2238974428321248,0.07677530231172557,0.00884615577492151,0.0663573493978693,0.010279915905142021
0.5,0.75,35,1♣ 2♣ 5♢ 8♣,5.722585928862232,7.476301843831189,-1.7537159149689572,0.08984362122355617,0.015699829122778928,0.07900556550759587,0.010567465995609121
0.5,0.75,36,1♣ 3♣ 6♡ 10♢,15.398958764408201,5.589849565629751,9.809109198778451,0.06243303748441012,0.004054367469878051,0.055512935786220324,0.009931025000664083
0.5,0.75,37,5♠ 6♢ 9♡ 10♣,8.99047056512244,4.964525108652168,4.0259454564702715,0.07609966202658774,0.008464480415720193,0.0636067433364968,0.01281225131194181
0.5,0.75,38,2♠ 4♡ 9♢ 10♢,12.076345208637607,6.438788709730353,5.637556498907253,0.06410403335832505,0.005308231277826891,0.05653432875285301,0.00878027394615665
0.5,0.75,39,2♠ 3♡ 6♣ 7♣,8.678945325536818,6.455047882704693,2.2238974428321248,0.07677530231172557,0.00884615577492151,0.0663573493978693,0.010279915905142021
0.51,0.75,0,2♡ 3♠ 8♡ 9♡,8.223435451657974,5.2534157367780265,2.970019714879947,0.07222195332497248,0.00878245518549202,0.06114197156052354,0.01163851760912083
0.51,0.75,1,1♡ 3♠ 6♠ 10♠,14.319843903771485,6.141675640189441,8.178168263582045,0.06591733907585479,0.00460321631428495,0.05795365711901837,0.009436131198428248
0.51,0.75,2,7♠ 7♡ 7♢ 7♣,8.77434764729516,6.225963781647482,2.5483838656476783,0.07647961687311972,0.008716273841360256,0.06610072913317316,0.01061694726333309
0.51,0.75,3,3♢ 4♣ 8♠ 10♡,11.380446982207545,23.766478646699152,-12.386031664491608,0.06066276407324748,0.005330437738349738,0.05378998282510514,0.002263271039211181
0.51,0.75,4,2♣ 3♢ 6♢ 7♠,5.768958031107048,7.325651220056443,-1.556693188949395,0.08978153578947147,0.015562868598689151,0.0789120805262151,0.01077202260328292
0.51,0.75,5,5♡ 7♣ 8♢ 10♠,8.77434764729516,6.225963781647482,2.5483838656476783,0.07647961687311972,0.008716273841360256,0.06610072913317316,0.01061694726333309
0.51,0.75,6,3♠ 3♡ 3♢ 3♣,11.825299407835946,8.49665790334694,3.3286415044890063,0.060534196923594595,0.005119041373572501,0.05464660743579786,0.006431541443403516
0.51,0.75,7,6♠ 6♡ 6♢ 6♣,14.083286012639821,6.03508395407292,8.0482020585669,0.06528627974053144,0.004635727747198819,0.05722369203832747,0.009481838608012851
0.51,0.75,8,3♡ 4♠ 8♣ 10♣,6.0695070876145225,12.938007566668968,-6.868500479054446,0.06727079027691264,0.011083402540905814,0.05325335275976639,0.0041160396981802854
0.51,0.75,9,6♡ 7♢ 8♠ 9♣,12.975325440153895,12.590634054244752,0.384691385909143,0.0616115471550789,0.004748362377440927,0.05421674156920622,0.004306116859216302
0.51,0.75,10,9♠ 9♡ 9♢ 9♣,7.735069244618286,4.664529795544734,3.070539449073552,0.07054039716293797,0.009119556002942937,0.0635480202420272,0.01362367120105531
0.51,0.75,11,2♡ 4♠ 5♡ 6♡,13.97409346400158,10.59950590613068,3.3745875578708997,0.060681879979422204,0.0043424555686380475,0.05179548922837932,0.004886594685363699
0.51,0.75,12,6♠ 7♡ 8♣ 9♢,13.978448905253925,6.270900725728911,7.7075481795250145,0.066326515997448,0.004744912432488742,0.05763706311197647,0.009191193679003251
0.51,0.75,13,3♠ 4♡ 5♢ 7♢,11.76568431177341,6.8110452597900055,4.954639051983404,0.06268218860412789,0.005327542958245492,0.05455152596484791,0.00800927374347382
0.51,0.75,14,2♢ 4♣ 5♣ 6♠,14.482817521809917,6.27268567594111,8.210131845868807,0.06557654201409542,0.004527885676619388,0.05761560762616921,0.009185157778135434
0.51,0.75,15,8♠ 8♡ 8♢ 8♣,8.285981864818307,5.744285700125424,2.5416961646928833,0.07220183192992266,0.008713732796892366,0.061088597781118845,0.010634672606863026
0.51,0.75,16,3♣ 4♢ 5♠ 7♡,6.040719964433421,3.852916507131694,2.1878034573017273,0.06807653217881746,0.01126960570588254,0.06115615963974822,0.015872692680090273
0.51,0.75,17,1♠ 1♡ 1♢ 1♣,3.1318569134353718,2.2291675887228752,0.9026893247124965,0.11577567698858424,0.036967102964352384,0.10295767284877957,0.046186600491426325
0.51,0.75,18,1♡ 2♠ 5♠ 8♠,7.092188613383432,5.026956073306673,2.0652325400767593,0.06987023148181074,0.009851716485650277,0.06372898789303612,0.012677450720414976
0.51,0.75,19,10♠ 10♡ 10♢ 10♣,7.465741477622377,7.361354109202163,0.10438736842021346,0.06946806383334242,0.009304911513687451,0.05770014526908915,0.007838251551703005
0.51,0.75,20,1♠ 4♡ 6♢ 8♢,3.2528698178410305,2.248653711592753,1.0042161062482773,0.11651260528568527,0.03581840399718674,0.10317000683553235,0.04588078916004171
